LocusID;stratum;Braker;Maker 1;Maker 2;Maker 3
AT5G53220;Spermatophyta;1;1;1;1
AT5G16160;Spermatophyta;1;1;1;1
AT5G40700;Spermatophyta;1;1;1;1
AT5G40700;Spermatophyta;1;1;1;1
AT5G40700;Spermatophyta;1;1;1;1
AT5G61300;Spermatophyta;1;1;1;1
AT3G27520;Spermatophyta;1;1;1;1
AT1G20310;Spermatophyta;1;1;1;1
AT5G19340;Spermatophyta;1;1;1;1
AT1G48780;Spermatophyta;1;1;0;0
AT5G03670;Spermatophyta;1;1;1;1
AT1G69610;Spermatophyta;1;1;1;1
AT3G19550;Spermatophyta;1;1;1;1
AT1G09470;Spermatophyta;1;1;1;1
AT1G09470;Spermatophyta;1;1;1;1
AT2G39500;Spermatophyta;0;1;1;1
AT3G05980;Spermatophyta;1;1;1;1
AT1G65710;Spermatophyta;1;1;1;1
AT2G34780;Spermatophyta;1;1;1;1
AT2G34780;Spermatophyta;1;1;1;1
AT3G62620;Spermatophyta;1;1;1;1
AT3G62620;Spermatophyta;1;1;1;1
AT1G69970;Spermatophyta;1;1;0;0
AT3G06890;Spermatophyta;1;1;1;1
AT2G20480;Spermatophyta;0;1;1;1
AT1G80960;Spermatophyta;1;1;1;1
AT1G80960;Spermatophyta;1;1;1;1
AT1G80960;Spermatophyta;1;1;1;1
AT2G38160;Spermatophyta;1;1;1;1
AT2G38160;Spermatophyta;1;1;1;1
AT3G51760;Spermatophyta;1;0;1;1
AT3G51760;Spermatophyta;1;0;1;1
AT3G51760;Spermatophyta;1;0;1;1
AT3G51760;Spermatophyta;1;0;1;1
AT1G53890;Spermatophyta;1;0;0;1
AT1G53870;Spermatophyta;1;1;1;1
AT1G53890;Spermatophyta;1;0;0;1
AT1G53890;Spermatophyta;1;0;0;1
AT1G53870;Spermatophyta;1;1;1;1
AT5G65925;Spermatophyta;1;1;1;1
AT1G02380;Spermatophyta;1;0;0;0
AT5G17350;Spermatophyta;1;1;1;1
AT4G03600;Spermatophyta;1;1;1;1
AT2G47485;Spermatophyta;1;0;1;0
AT3G59680;Spermatophyta;1;0;0;0
AT3G59680;Spermatophyta;1;0;0;0
AT5G52545;Spermatophyta;1;1;1;1
AT2G24645;Spermatophyta;1;0;0;1
AT3G59210;Spermatophyta;1;0;1;1
AT3G59210;Spermatophyta;1;0;1;1
AT3G59210;Spermatophyta;1;0;1;1
AT3G59210;Spermatophyta;1;0;1;1
AT1G60560;Spermatophyta;1;1;1;1
AT1G60560;Spermatophyta;1;1;1;1
AT5G11630;Spermatophyta;1;0;1;1
AT5G11630;Spermatophyta;1;0;1;1
AT1G66480;Spermatophyta;1;1;0;1
AT4G20000;Spermatophyta;1;1;1;1
AT4G28330;Spermatophyta;1;1;0;1
AT3G10120;Spermatophyta;1;1;1;1
AT3G13674;Spermatophyta;1;1;1;1
AT1G14770;Spermatophyta;1;0;0;0
AT1G14770;Spermatophyta;1;0;0;0
AT1G52565;Spermatophyta;1;0;1;0
AT5G02090;Spermatophyta;1;0;0;0
AT5G22730;Spermatophyta;1;0;0;0
AT3G56820;Spermatophyta;1;1;1;1
AT1G72530;Spermatophyta;1;1;0;0
AT1G72530;Spermatophyta;1;1;0;0
AT5G56420;Spermatophyta;0;1;1;1
AT5G56420;Spermatophyta;0;1;1;1
AT5G42060;Spermatophyta;1;0;0;1
AT1G16090;Spermatophyta;1;0;1;1
AT4G33467;Spermatophyta;1;1;1;1
AT4G33467;Spermatophyta;1;1;1;1
AT1G23530;Spermatophyta;1;1;1;1
AT3G28370;Spermatophyta;1;1;1;1
AT3G51940;Spermatophyta;1;1;1;1
AT4G17000;Spermatophyta;1;1;1;1
AT1G58160;Spermatophyta;1;1;1;1
AT5G38160;Spermatophyta;1;0;0;1
AT3G24630;Spermatophyta;1;0;0;0
AT3G61920;Spermatophyta;1;1;1;1
AT3G57500;Spermatophyta;1;1;1;1
AT1G73850;Spermatophyta;1;1;1;1
AT1G70270;Spermatophyta;1;1;1;1
AT2G16270;Spermatophyta;1;1;1;1
AT1G29270;Spermatophyta;1;1;1;1
AT5G46440;Spermatophyta;0;0;0;0
AT4G10400;Spermatophyta;1;1;0;0
AT4G10400;Spermatophyta;1;1;0;0
AT1G68795;Spermatophyta;1;1;1;1
AT4G33130;Spermatophyta;1;1;1;1
AT1G22230;Spermatophyta;1;1;1;1
AT3G50120;Spermatophyta;1;0;0;1
AT5G38590;Spermatophyta;1;0;0;0
AT5G38590;Spermatophyta;1;0;0;0
AT1G73770;Spermatophyta;1;1;1;1
AT1G73770;Spermatophyta;1;1;1;1
AT5G23160;Spermatophyta;1;1;1;1
AT5G38770;Spermatophyta;1;0;0;0
AT5G47920;Spermatophyta;1;1;1;1
AT2G26520;Spermatophyta;1;1;1;1
AT1G76870;Spermatophyta;1;0;0;0
AT5G37550;Spermatophyta;1;0;0;0
AT5G16490;Spermatophyta;1;1;1;1
AT5G11780;Spermatophyta;1;1;1;1
AT4G10265;Spermatophyta;1;1;1;1
AT3G44716;Spermatophyta;1;1;1;1
AT3G44716;Spermatophyta;1;1;1;1
AT3G20450;Spermatophyta;1;1;1;1
AT3G60470;Spermatophyta;1;1;1;1
AT4G17215;Spermatophyta;1;1;1;1
AT3G46990;Spermatophyta;1;1;1;1
AT1G67790;Spermatophyta;1;1;1;1
AT3G26050;Spermatophyta;1;1;1;1
AT3G54000;Spermatophyta;1;1;0;0
AT3G54000;Spermatophyta;1;1;0;0
AT1G79060;Spermatophyta;1;1;1;1
AT2G39560;Spermatophyta;0;1;1;1
AT2G26860;Spermatophyta;1;0;0;0
AT2G26860;Spermatophyta;1;0;0;0
AT3G12970;Spermatophyta;1;1;1;1
AT1G16630;Spermatophyta;1;1;1;1
AT1G65985;Spermatophyta;1;1;1;1
AT3G60310;Spermatophyta;1;1;1;1
AT1G07985;Spermatophyta;1;1;1;1
AT3G50140;Spermatophyta;1;1;0;1
AT5G05330;Spermatophyta;1;1;1;1
AT5G05330;Spermatophyta;1;1;1;1
AT3G28455;Spermatophyta;1;0;1;1
AT5G02520;Spermatophyta;1;1;1;1
AT5G45850;Spermatophyta;1;1;0;0
AT1G64700;Spermatophyta;1;1;1;1
AT5G45540;Spermatophyta;1;1;0;1
AT3G06868;Spermatophyta;1;1;1;1
AT5G39380;Spermatophyta;1;1;1;1
AT3G59000;Spermatophyta;1;0;0;0
AT3G59000;Spermatophyta;1;0;0;0
AT4G14096;Spermatophyta;1;1;1;0
AT2G38070;Spermatophyta;1;1;1;1
AT1G48560;Spermatophyta;1;1;1;1
AT1G48560;Spermatophyta;1;1;1;1
AT5G40800;Spermatophyta;1;0;0;0
AT4G16540;Spermatophyta;1;0;0;1
AT5G45530;Spermatophyta;1;0;0;1
AT1G27380;Spermatophyta;1;1;0;1
AT1G27380;Spermatophyta;1;1;0;1
AT2G37070;Spermatophyta;1;1;1;1
AT2G29125;Spermatophyta;1;1;1;1
AT3G16070;Spermatophyta;1;0;0;0
AT5G22540;Spermatophyta;1;1;1;1
AT1G71015;Spermatophyta;1;1;1;1
AT2G28580;Spermatophyta;1;1;1;1
AT2G38430;Spermatophyta;1;1;1;1
AT5G44010;Spermatophyta;1;1;1;1
AT3G19470;Spermatophyta;1;1;0;0
AT3G19470;Spermatophyta;1;1;0;0
AT5G17360;Spermatophyta;1;1;1;1
AT5G23800;Spermatophyta;1;1;0;1
AT2G44930;Spermatophyta;1;1;1;1
AT3G56770;Spermatophyta;1;1;0;0
AT2G39435;Spermatophyta;0;0;1;0
AT3G10880;Spermatophyta;1;1;1;1
AT2G25590;Spermatophyta;1;0;1;1
AT4G20970;Spermatophyta;1;1;0;0
AT5G21280;Spermatophyta;1;1;1;1
AT1G74055;Spermatophyta;1;1;1;1
AT2G20720;Spermatophyta;1;1;1;1
AT3G58900;Spermatophyta;1;0;0;0
AT1G75720;Spermatophyta;1;0;0;0
AT1G75720;Spermatophyta;1;0;0;0
AT2G23755;Spermatophyta;1;1;1;1
AT5G38170;Spermatophyta;1;1;1;1
AT4G12510;Spermatophyta;1;1;0;1
AT1G13520;Spermatophyta;1;0;0;1
AT2G18370;Spermatophyta;1;1;1;1
AT2G04235;Spermatophyta;1;1;1;1
AT2G42370;Spermatophyta;1;1;1;1
AT4G12540;Spermatophyta;1;1;0;1
AT5G59510;Spermatophyta;1;1;1;1
AT5G60142;Spermatophyta;1;0;1;0
AT1G23120;Spermatophyta;1;1;1;0
AT3G57950;Spermatophyta;1;1;1;1
AT5G45440;Spermatophyta;1;1;1;1
AT1G67265;Spermatophyta;0;1;1;1
AT2G41800;Spermatophyta;1;1;0;1
AT1G03340;Spermatophyta;1;0;1;1
AT4G39340;Spermatophyta;1;0;0;0
AT1G75260;Spermatophyta;1;1;1;1
AT2G03330;Spermatophyta;1;1;1;1
AT1G23060;Spermatophyta;1;1;1;1
AT5G53030;Spermatophyta;1;1;1;1
AT1G55475;Spermatophyta;1;0;1;1
AT2G01520;Spermatophyta;1;1;0;1
AT4G37700;Spermatophyta;1;1;1;1
AT1G54215;Spermatophyta;1;0;1;1
AT2G02350;Spermatophyta;1;0;0;0
AT2G21180;Spermatophyta;1;1;1;1
AT1G16930;Spermatophyta;1;0;0;0
AT5G43580;Spermatophyta;1;1;1;1
AT5G25500;Spermatophyta;1;1;1;1
AT2G18969;Spermatophyta;1;0;0;0
AT3G61390;Spermatophyta;1;1;1;1
AT1G69320;Spermatophyta;1;1;0;1
AT5G05220;Spermatophyta;1;1;1;1
AT1G13540;Spermatophyta;1;0;0;1
AT1G13550;Spermatophyta;1;0;1;1
AT3G50170;Spermatophyta;1;1;0;1
AT3G50170;Spermatophyta;1;1;0;1
AT5G02640;Spermatophyta;1;1;1;1
AT4G08910;Spermatophyta;1;1;1;1
AT4G19080;Spermatophyta;1;0;1;1
AT3G58980;Spermatophyta;1;1;0;1
AT1G11070;Spermatophyta;1;1;1;1
AT3G42800;Spermatophyta;1;1;1;1
AT5G52770;Spermatophyta;1;0;0;0
AT3G48510;Spermatophyta;1;1;1;1
AT4G02810;Spermatophyta;1;1;1;1
AT5G47635;Spermatophyta;1;1;1;1
AT4G13320;Spermatophyta;1;0;1;0
AT1G79760;Spermatophyta;1;1;1;1
AT2G35730;Spermatophyta;1;1;1;1
AT1G75550;Spermatophyta;1;1;0;1
AT5G56370;Spermatophyta;1;1;0;1
AT5G56370;Spermatophyta;1;1;0;1
AT5G12340;Spermatophyta;1;0;0;0
AT1G73550;Spermatophyta;1;1;0;0
AT4G22280;Spermatophyta;1;0;1;0
AT4G22280;Spermatophyta;1;0;1;0
AT5G50360;Spermatophyta;1;1;1;1
AT3G29370;Spermatophyta;1;1;1;1
AT4G00390;Spermatophyta;1;0;0;0
AT2G14095;Spermatophyta;1;1;1;1
AT4G16400;Spermatophyta;1;1;1;1
AT4G19090;Spermatophyta;1;1;1;1
AT4G22370;Spermatophyta;1;0;0;0
AT2G40113;Spermatophyta;0;1;1;1
AT5G57880;Spermatophyta;1;1;0;1
AT4G09920;Spermatophyta;1;1;0;0
AT1G13480;Spermatophyta;1;0;0;1
AT4G27810;Spermatophyta;1;1;1;1
AT2G23110;Spermatophyta;1;0;0;0
AT2G23110;Spermatophyta;1;0;0;0
AT5G42710;Spermatophyta;1;1;1;1
AT5G42710;Spermatophyta;1;1;1;1
AT4G11655;Spermatophyta;1;1;1;1
AT1G12100;Spermatophyta;1;1;1;1
AT4G22460;Spermatophyta;1;0;0;0
AT5G65030;Spermatophyta;1;0;0;0
AT2G14290;Spermatophyta;1;0;0;0
AT2G07773;Spermatophyta;1;0;0;0
AT5G61260;Spermatophyta;1;0;1;0
AT3G50130;Spermatophyta;1;0;0;1
AT2G46455;Spermatophyta;1;1;1;1
AT1G31250;Spermatophyta;1;1;1;0
AT5G48050;Spermatophyta;1;0;1;0
AT2G03020;Spermatophyta;1;1;1;1
AT2G03020;Spermatophyta;1;1;1;1
AT5G38180;Spermatophyta;0;0;1;1
AT3G46613;Spermatophyta;1;1;1;1
AT3G49980;Spermatophyta;1;0;0;0
AT1G25310;Spermatophyta;1;1;1;1
AT5G23770;Spermatophyta;1;1;1;1
AT5G23770;Spermatophyta;1;1;1;1
AT3G11591;Spermatophyta;0;1;1;1
AT3G53232;Spermatophyta;0;1;1;1
AT1G32560;Spermatophyta;1;1;1;1
AT4G05370;Spermatophyta;1;0;0;0
AT3G61410;Spermatophyta;1;1;1;1
AT3G50190;Spermatophyta;1;0;0;1
AT4G32860;Spermatophyta;1;1;1;1
AT1G68030;Spermatophyta;1;1;1;1
AT5G10340;Spermatophyta;1;1;0;1
AT5G07520;Spermatophyta;1;0;1;1
AT2G35300;Spermatophyta;1;1;1;1
AT5G28000;Spermatophyta;1;1;0;0
AT1G53260;Spermatophyta;1;1;1;1
AT1G53260;Spermatophyta;1;1;1;1
AT5G05965;Spermatophyta;1;1;1;1
AT3G59250;Spermatophyta;1;1;1;1
AT2G41810;Spermatophyta;1;1;1;1
AT4G01925;Spermatophyta;1;0;1;0
AT5G50290;Spermatophyta;1;0;1;1
AT3G51590;Spermatophyta;1;1;1;1
AT2G34240;Spermatophyta;0;1;0;1
AT5G40790;Spermatophyta;1;0;0;0
AT5G52730;Spermatophyta;1;1;0;1
AT3G03280;Spermatophyta;1;1;1;1
AT3G18300;Spermatophyta;1;0;1;1
AT1G73120;Spermatophyta;1;1;1;1
AT2G07599;Spermatophyta;1;1;1;1
AT2G07599;Spermatophyta;1;1;1;1
AT3G42180;Spermatophyta;1;1;1;1
AT3G07150;Spermatophyta;1;0;0;0
AT1G62490;Spermatophyta;1;1;0;1
AT5G14150;Spermatophyta;1;1;1;1
AT5G51790;Spermatophyta;1;1;1;1
AT1G23965;Spermatophyta;1;0;0;1
AT5G01570;Spermatophyta;1;0;1;1
AT3G15280;Spermatophyta;1;1;1;1
AT4G12545;Spermatophyta;1;1;1;1
AT4G14805;Spermatophyta;1;0;0;0
AT4G33355;Spermatophyta;1;1;1;1
AT5G04000;Spermatophyta;1;0;1;1
AT5G04000;Spermatophyta;1;0;1;1
AT1G43666;Spermatophyta;0;0;0;1
AT1G73965;Spermatophyta;1;1;1;1
AT1G13530;Spermatophyta;1;1;0;0
AT5G22560;Spermatophyta;1;0;1;1
AT5G15430;Spermatophyta;1;0;1;1
AT2G34220;Spermatophyta;1;1;0;1
AT4G27510;Spermatophyta;1;1;1;1
AT4G27510;Spermatophyta;1;1;1;1
AT5G38700;Spermatophyta;1;0;1;0
AT5G26730;Spermatophyta;1;1;1;1
AT5G07330;Spermatophyta;1;1;0;0
AT5G60610;Spermatophyta;1;0;0;0
AT5G22550;Spermatophyta;1;0;1;1
AT5G22550;Spermatophyta;1;0;1;1
AT2G20825;Spermatophyta;1;1;1;1
AT2G01200;Spermatophyta;1;1;1;1
AT5G62240;Spermatophyta;1;1;1;1
AT1G52120;Spermatophyta;1;0;1;1
AT1G61410;Spermatophyta;1;0;0;0
AT4G04990;Spermatophyta;1;1;1;1
AT5G46660;Spermatophyta;1;1;1;0
AT4G26020;Spermatophyta;1;1;1;1
AT5G43040;Spermatophyta;1;1;0;0
AT5G10210;Spermatophyta;1;1;1;1
AT4G03620;Spermatophyta;1;1;1;1
AT1G49610;Spermatophyta;1;0;0;0
AT4G28340;Spermatophyta;1;1;1;1
AT5G61090;Spermatophyta;1;1;1;1
AT1G64340;Spermatophyta;1;1;1;1
AT5G54030;Spermatophyta;1;0;1;0
AT4G00250;Spermatophyta;1;0;0;0
AT2G03460;Spermatophyta;0;0;0;0
AT3G28320;Spermatophyta;1;1;1;1
AT1G67150;Spermatophyta;1;1;1;1
AT1G67150;Spermatophyta;1;1;1;1
AT1G67150;Spermatophyta;1;1;1;1
AT1G80240;Spermatophyta;1;1;1;1
AT5G23780;Spermatophyta;1;0;0;1
AT4G00893;Spermatophyta;1;1;1;1
AT5G11290;Spermatophyta;1;1;1;1
AT3G47200;Spermatophyta;1;0;1;1
AT3G47200;Spermatophyta;1;0;1;1
AT5G43030;Spermatophyta;1;0;0;0
AT3G45840;Spermatophyta;1;0;0;0
AT3G47210;Spermatophyta;1;1;1;1
AT2G33690;Spermatophyta;1;0;1;1
AT3G53770;Spermatophyta;1;1;0;1
AT3G53770;Spermatophyta;1;1;0;1
AT1G66850;Spermatophyta;1;0;0;0
AT3G57310;Spermatophyta;1;0;1;0
AT2G15325;Spermatophyta;1;1;1;1
AT5G59330;Spermatophyta;1;1;1;1
AT5G62065;Spermatophyta;1;1;1;1
AT4G12530;Spermatophyta;1;1;1;1
AT1G43665;Spermatophyta;0;1;0;1
AT1G52415;Spermatophyta;1;1;0;1
AT1G07747;Spermatophyta;0;0;1;0
AT5G44265;Spermatophyta;0;1;1;1
AT4G28395;Spermatophyta;1;1;0;0
AT5G46890;Spermatophyta;1;0;1;1
AT5G38197;Spermatophyta;0;1;0;0
AT5G07230;Spermatophyta;1;0;0;0
AT2G14846;Spermatophyta;1;1;1;1
AT5G38195;Spermatophyta;1;0;1;1
AT5G46900;Spermatophyta;1;1;0;1
AT3G22580;Spermatophyta;1;0;1;0
AT2G17785;Spermatophyta;1;1;0;1
AT4G05360;Spermatophyta;1;0;0;0
AT2G07760;Spermatophyta;1;0;0;0
AT1G54240;Spermatophyta;0;1;1;1
AT1G54230;Spermatophyta;0;0;0;0
AT4G05310;Spermatophyta;1;1;1;0
AT1G26680;Spermatophyta;1;1;1;1
AT4G16930;Spermatophyta;1;0;0;1
AT2G01960;Spermatophyta;1;1;0;0
AT3G27600;Spermatophyta;1;1;1;1
AT3G46860;Spermatophyta;1;0;1;0
AT3G50020;Spermatophyta;1;1;0;1
AT3G03847;Spermatophyta;1;0;0;0
AT1G53708;Spermatophyta;0;0;0;0
AT3G55515;Spermatophyta;1;0;0;0
AT3G02493;Spermatophyta;0;1;1;1
AT5G16023;Spermatophyta;0;0;0;0
AT1G68825;Spermatophyta;0;0;0;0
AT1G68825;Spermatophyta;0;0;0;0
AT3G14362;Spermatophyta;1;0;1;0
AT4G11580;Spermatophyta;1;1;1;0
AT1G43730;Spermatophyta;1;0;0;0
AT2G02520;Spermatophyta;1;0;0;0
AT5G16486;Spermatophyta;1;0;0;0
AT3G25720;Spermatophyta;1;0;0;0
AT5G18880;Spermatophyta;1;0;0;0
AT4G20520;Spermatophyta;1;0;1;0
AT4G29090;Spermatophyta;1;0;0;0
AT3G09510;Spermatophyta;1;0;0;0
AT2G02650;Spermatophyta;1;1;0;1
AT4G20220;Spermatophyta;1;0;0;0
AT3G22010;Spermatophyta;1;0;0;0
AT3G22020;Spermatophyta;1;0;0;1
AT3G29050;Spermatophyta;1;1;1;1
AT3G22030;Spermatophyta;1;0;1;1
AT2G20660;Spermatophyta;0;0;0;0
AT2G19020;Spermatophyta;1;0;0;0
AT1G68765;Spermatophyta;1;1;1;1
AT5G40940;Spermatophyta;1;1;0;1
AT3G13280;Spermatophyta;1;1;1;1
AT5G62970;Spermatophyta;1;0;0;0
AT5G56410;Spermatophyta;1;1;0;1
AT5G02660;Spermatophyta;1;0;1;0
AT1G11230;Spermatophyta;1;1;0;0
AT1G63410;Spermatophyta;1;1;1;1
AT3G14260;Spermatophyta;1;1;1;1
AT3G01175;Spermatophyta;1;1;0;1
AT1G44674;Spermatophyta;0;0;0;0
AT2G21740;Spermatophyta;1;0;0;0
AT1G76750;Spermatophyta;1;1;1;1
AT5G64720;Spermatophyta;1;0;0;0
AT2G21750;Spermatophyta;1;0;0;0
AT1G13510;Spermatophyta;1;0;0;1
AT1G13490;Spermatophyta;1;1;0;1
AT1G13500;Spermatophyta;1;0;0;0
AT1G05291;Spermatophyta;1;1;1;1
AT4G14060;Spermatophyta;1;1;1;1
AT1G14950;Spermatophyta;1;0;1;1
AT1G14960;Spermatophyta;1;1;1;1
AT1G14930;Spermatophyta;1;1;1;1
AT1G30990;Spermatophyta;1;1;0;0
AT3G10460;Spermatophyta;1;1;1;1
AT3G55677;Spermatophyta;0;0;0;1
AT3G24060;Spermatophyta;1;0;0;0
AT2G24470;Spermatophyta;1;0;0;0
AT1G62530;Spermatophyta;1;1;1;1
AT1G62530;Spermatophyta;1;1;1;1
AT2G17940;Spermatophyta;1;1;1;1
AT3G44710;Spermatophyta;1;1;1;1
AT3G50160;Spermatophyta;1;0;0;0
AT3G50150;Spermatophyta;1;1;0;1
AT3G02645;Spermatophyta;1;0;0;0
AT3G50180;Spermatophyta;1;1;0;0
AT3G44700;Spermatophyta;1;0;1;1
AT5G46930;Spermatophyta;1;0;0;0
AT4G02250;Spermatophyta;1;1;1;1
AT5G62340;Spermatophyta;1;0;0;1
AT5G46940;Spermatophyta;1;0;1;0
AT1G55770;Spermatophyta;1;0;0;0
AT3G54570;Spermatophyta;1;1;1;1
AT4G37720;Spermatophyta;1;0;0;0
AT1G13590;Spermatophyta;1;1;1;1
AT1G01695;Spermatophyta;1;0;1;0
AT2G02280;Spermatophyta;0;0;0;0
AT3G51210;Spermatophyta;0;1;1;1
AT5G36228;Spermatophyta;1;0;0;0
AT3G15605;Spermatophyta;1;1;1;1
AT3G15605;Spermatophyta;1;1;1;1
AT3G15605;Spermatophyta;1;1;1;1
AT3G20610;Spermatophyta;1;1;0;0
AT4G26483;Spermatophyta;0;0;1;1
AT2G01530;Spermatophyta;1;1;0;1
AT2G46190;Spermatophyta;1;0;1;0
AT1G52130;Spermatophyta;1;1;0;0
AT5G38540;Spermatophyta;1;0;0;1
AT5G46000;Spermatophyta;1;0;1;0
AT2G43730;Spermatophyta;1;1;1;1
AT5G27810;Spermatophyta;1;0;0;0
AT3G59590;Spermatophyta;1;0;0;0
AT4G16560;Spermatophyta;1;1;1;1
AT4G16550;Spermatophyta;1;0;0;1
AT1G63950;Spermatophyta;1;1;1;1
AT4G08267;Spermatophyta;1;0;0;0
AT2G05530;Spermatophyta;1;1;1;0
AT5G07550;Spermatophyta;1;1;0;1
AT5G03010;Spermatophyta;1;1;0;1
AT3G20980;Spermatophyta;1;0;0;0
AT3G21000;Spermatophyta;1;0;0;0
AT5G52460;Spermatophyta;1;1;1;1
AT5G56690;Spermatophyta;1;0;0;0
AT1G22000;Spermatophyta;1;1;1;1
AT5G06920;Spermatophyta;1;0;0;0
AT2G03010;Spermatophyta;1;1;1;1
AT5G56440;Spermatophyta;1;1;1;1
AT5G44950;Spermatophyta;0;0;0;0
AT5G38570;Spermatophyta;1;0;0;0
AT3G58880;Spermatophyta;1;0;0;0
AT3G49150;Spermatophyta;1;1;1;0
AT3G44060;Spermatophyta;1;0;0;0
AT5G02930;Spermatophyta;1;0;1;0
AT1G58310;Spermatophyta;1;1;1;0
AT3G28410;Spermatophyta;1;0;1;0
AT5G02700;Spermatophyta;1;1;1;1
AT1G64290;Spermatophyta;1;0;0;1
AT4G22660;Spermatophyta;1;1;0;1
AT1G19070;Spermatophyta;0;0;0;0
AT1G61060;Spermatophyta;1;0;0;0
AT5G04010;Spermatophyta;1;1;1;1
AT3G20710;Spermatophyta;1;0;0;0
AT2G15640;Spermatophyta;1;0;0;0
AT3G44080;Spermatophyta;1;0;0;0
AT5G39470;Spermatophyta;1;0;0;0
AT3G44810;Spermatophyta;1;0;0;0
AT1G20795;Spermatophyta;1;0;0;0
AT5G22791;Spermatophyta;1;1;1;1
AT1G20360;Spermatophyta;1;1;1;1
AT1G67623;Spermatophyta;1;1;1;1
AT1G32020;Spermatophyta;1;0;0;0
AT5G50220;Spermatophyta;1;0;0;0
AT1G46840;Spermatophyta;1;0;0;0
AT1G32140;Spermatophyta;1;0;0;0
AT5G41490;Spermatophyta;1;0;0;0
AT1G14315;Spermatophyta;1;1;0;0
AT1G32430;Spermatophyta;1;0;1;1
AT2G16450;Spermatophyta;1;0;0;0
AT1G47390;Spermatophyta;1;1;1;0
AT4G21240;Spermatophyta;1;0;0;0
AT3G16580;Spermatophyta;1;1;0;1
AT3G16820;Spermatophyta;1;0;0;0
AT1G47765;Spermatophyta;1;0;0;0
AT5G62660;Spermatophyta;1;0;0;0
AT4G19930;Spermatophyta;1;0;1;1
AT3G29750;Spermatophyta;1;0;1;0
AT3G21980;Spermatophyta;1;0;0;1
AT3G21970;Spermatophyta;1;0;0;1
AT3G21920;Spermatophyta;1;0;0;1
AT3G21930;Spermatophyta;1;1;1;1
AT1G11510;Spermatophyta;1;0;0;0
AT3G11370;Spermatophyta;1;0;1;1
AT4G11390;Spermatophyta;1;1;0;0
AT2G13900;Spermatophyta;1;1;1;1
AT3G25850;Spermatophyta;1;0;0;0
AT5G52670;Spermatophyta;1;1;0;1
AT4G00580;Spermatophyta;1;0;0;0
AT5G07170;Spermatophyta;1;1;1;1
AT4G24070;Spermatophyta;1;0;0;1
AT3G05440;Spermatophyta;1;1;1;1
AT4G25400;Spermatophyta;1;1;0;1
AT4G12550;Spermatophyta;1;1;1;1
AT4G31660;Spermatophyta;1;1;0;1
AT5G04730;Spermatophyta;1;1;1;1
AT5G35810;Spermatophyta;1;0;0;0
AT3G42723;Spermatophyta;1;0;0;0
AT5G65330;Spermatophyta;1;1;1;1
AT4G11250;Spermatophyta;1;0;1;1
AT4G02235;Spermatophyta;1;1;1;1
AT5G47740;Spermatophyta;1;1;1;1
AT5G47740;Spermatophyta;1;1;1;1
AT5G20310;Spermatophyta;1;1;1;1
AT2G18830;Spermatophyta;1;0;1;0
AT5G28550;Spermatophyta;1;1;0;1
AT1G09483;Spermatophyta;1;1;1;1
AT4G03380;Spermatophyta;1;1;1;0
AT5G36280;Spermatophyta;0;1;0;1
AT5G07490;Spermatophyta;1;0;0;0
AT5G17165;Spermatophyta;1;1;1;1
AT3G29785;Spermatophyta;1;1;1;1
AT2G05370;Spermatophyta;1;1;1;0
AT5G43490;Spermatophyta;1;0;1;0
AT5G05657;Spermatophyta;1;1;1;1
AT4G02090;Spermatophyta;1;1;1;1
AT2G12290;Spermatophyta;0;1;0;1
AT4G00695;Spermatophyta;1;1;1;1
AT4G00695;Spermatophyta;1;1;1;1
AT1G63060;Spermatophyta;1;1;1;1
AT3G61660;Spermatophyta;1;1;0;1
AT2G35200;Spermatophyta;1;1;1;1
AT3G31430;Spermatophyta;1;0;0;0
AT3G54310;Spermatophyta;1;0;0;0
AT5G61630;Spermatophyta;1;0;0;0
AT4G10910;Spermatophyta;0;1;0;0
AT1G18290;Spermatophyta;1;0;0;0
AT1G60783;Spermatophyta;1;0;0;0
AT4G00695;Spermatophyta;1;1;1;1
AT5G37840;Spermatophyta;1;1;1;1
AT1G48720;Spermatophyta;1;0;0;0
AT4G15060;Spermatophyta;0;0;0;0
AT1G07060;Spermatophyta;1;0;0;0
AT3G45500;Spermatophyta;1;0;0;0
AT5G35695;Spermatophyta;0;0;0;0
AT4G02170;Spermatophyta;1;1;1;1
AT2G42180;Spermatophyta;1;0;0;0
AT1G28327;Spermatophyta;1;0;1;0
AT1G67020;Spermatophyta;1;0;0;0
AT3G28925;Spermatophyta;1;0;1;0
AT1G55546;Spermatophyta;1;0;1;0
AT4G07350;Spermatophyta;1;0;0;0
AT3G46310;Spermatophyta;1;0;0;0
AT3G11300;Spermatophyta;1;0;1;0
AT1G67025;Spermatophyta;1;1;1;1
AT5G58880;Spermatophyta;1;0;1;0
AT5G40860;Spermatophyta;1;1;1;1
AT3G45490;Spermatophyta;1;0;1;0
AT2G41610;Spermatophyta;1;0;0;0
AT4G05523;Spermatophyta;1;0;1;0
AT1G65090;Spermatophyta;1;1;1;1
AT4G30740;Spermatophyta;1;0;0;1
AT3G46300;Spermatophyta;1;0;0;1
AT1G24270;Spermatophyta;1;1;1;1
AT2G31940;Spermatophyta;1;0;0;0
AT1G65090;Spermatophyta;1;1;1;1
AT3G50640;Spermatophyta;1;1;1;1
AT1G65090;Spermatophyta;1;1;1;1
AT1G34070;Spermatophyta;1;0;0;0
AT2G39855;Spermatophyta;0;1;1;1
